epoch,accuracy,auc,loss,lr,sensitivity_at_specificity,specificity_at_sensitivity,val_accuracy,val_auc,val_loss,val_sensitivity_at_specificity,val_specificity_at_sensitivity
0,0.8495925068855286,0.8719201683998108,-0.255302369594574,0.001,0.9415740370750427,0.9397467970848083,0.855734646320343,0.9415842890739441,-2.6185503005981445,0.9898918271064758,0.9777424931526184
